DATASET: mu1979.tsp
45033.3 64733.3
45066.7 64800
45033.3 64833.3
44983.3 64900
45100 64933.3
45033.3 65066.7
44950 65066.7
44850 65150
44883.3 65166.7
45016.7 65166.7
44950 65266.7
44816.7 65516.7
44750 65516.7
44733.3 65516.7
44650 65633.3
44633.3 65650
44600 65750
44566.7 65633.3
44716.7 65216.7
44800 65050
44716.7 64800
44733.3 64700
44733.3 64450
44633.3 64850
44366.7 65033.3
44383.3 64966.7
44450 64850
44550 64716.7
44366.7 64516.7
44266.7 64600
44050 64750
43933.3 64850
43950 64816.7
44033.3 64716.7
44133.3 64650
44250 64550
44233.3 64450
44316.7 64416.7
44300 64366.7
44283.3 64366.7
44350 64250
44366.7 64316.7
44433.3 64366.7
44533.3 64233.3
44583.3 64066.7
44633.3 64050
44666.7 63950
44700 63883.3
44466.7 63800
44466.7 63716.7
44466.7 63600
44650 63600
44728.9 63664.4
44666.7 63566.7
44650 63550
44616.7 63483.3
44633.3 63350
44650 63266.7
44716.7 63233.3
44783.3 63150
44916.7 63233.3
45050 63133.3
45133.3 62950
44800 62700
44933.3 62533.3
44900 62416.7
44916.7 62383.3
44966.7 62250
44966.7 62116.7
45033.3 62000
45116.7 62016.7
45133.3 61983.3
45066.7 61900
45216.7 61733.3
45183.3 61666.7
45183.3 61650
45216.7 61366.7
45233.3 61200
45350 61250
45400 61500
45616.7 61650
45650 61516.7
45700 61483.3
45800 61483.3
45883.3 61500
45683.3 61433.3
45633.3 61400
45616.7 61400
45600 61366.7
45600 61350
45616.7 61233.3
45650 61233.3
45716.7 61250
45716.7 61166.7
45900 61100
45483.3 61033.3
45350 61000
45516.7 61016.7
45583.3 60966.7
45650 60866.7
45700 60733.3
45633.3 60666.7
45716.7 60250
45833.3 60133.3
45933.3 60000
45916.7 59983.3
46000 59850
46033.3 59983.3
46083.3 59933.3
46133.3 59883.3
46183.3 59866.7
46200 59966.7
46216.7 60016.7
46250 60083.3
46150 60166.7
46116.7 60216.7
46116.7 60233.3
46150 60283.3
46166.7 60233.3
46200 60250
46233.3 60216.7
46233.3 60283.3
46366.7 60516.7
46683.3 60366.7
46900 60466.7
47000 60466.7
47000 60516.7
46650 60966.7
46616.7 61016.7
46550 61033.3
46300 60616.7
46250 60616.7
46100 60500
46016.7 60650
46100 60750
45950 60783.3
45966.7 60816.7
45950 60900
45983.3 60983.3
45933.3 61016.7
45966.7 61116.7
46383.3 61066.7
46433.3 61100
46400 61150
46233.3 61283.3
46183.3 61266.7
46066.7 61366.7
46083.3 61416.7
46033.3 61533.3
46433.3 62066.7
46350 62250
46416.7 62266.7
46416.7 62433.3
47233.3 61850
47366.7 61933.3
47383.3 61866.7
47550 61566.7
49266.7 61850
50183.3 61816.7
50183.3 61283.3
50216.7 60716.7
50350 59816.7
50516.7 59483.3
50700 59333.3
50783.3 59016.7
50833.3 58950
51233.3 58650
51316.7 58016.7
51416.7 57816.7
51466.7 57716.7
51416.7 57616.7
51416.7 57200
51433.3 57116.7
51450 56950
51516.7 56833.3
51600 56716.7
51183.3 56833.3
51050 56916.7
51016.7 57033.3
51016.7 57100
50833.3 57033.3
50933.3 56983.3
51133.3 56800
51283.3 56733.3
51366.7 56616.7
51400 56416.7
50850 56116.7
50733.3 56100
50600 56200
50533.3 56283.3
50250 56500
50366.7 56533.3
50750 57166.7
50650 57266.7
50716.7 57366.7
50533.3 57383.3
50350 57533.3
50233.3 57583.3
50183.3 57600
50033.3 57716.7
49916.7 57900
49733.3 57933.3
49616.7 57950
49533.3 57866.7
49500 57883.3
49450 57766.7
49450 57900
49500 57933.3
49483.3 58116.7
49116.7 58066.7
48966.7 57800
48966.7 57916.7
48950 57933.3
48966.7 58000
49050 58183.3
49100 58366.7
49050 58383.3
48650 58250
48516.7 58416.7
48450 58483.3
48433.3 58500
48383.3 58583.3
48550 58566.7
48650 58650
48550 58733.3
48566.7 58816.7
48700 58916.7
48650 58983.3
48616.7 59100
48500 59116.7
48550 58916.7
48516.7 58900
48316.7 58683.3
48250 58766.7
48233.3 58816.7
48200 58866.7
48183.3 58850
48066.7 58866.7
48016.7 58950
47916.7 59033.3
47850 59150
47816.7 59200
47783.3 59233.3
47833.3 59316.7
47866.7 59366.7
47683.3 59316.7
47616.7 59233.3
47566.7 59150
47600 59016.7
47616.7 58716.7
47666.7 58233.3
47600 57633.3
47516.7 57416.7
47583.3 57266.7
47550 56883.3
47583.3 56816.7
47566.7 56750
47600 56416.7
47866.7 55850
47600 55916.7
47550 55933.3
47483.3 55833.3
47500 55783.3
47466.7 55533.3
47500 55450
47516.7 55450
47683.3 55466.7
47650 55233.3
47616.7 55233.3
47233.3 55366.7
47133.3 55533.3
47100 55783.3
47066.7 55866.7
46950 55983.3
46900 55966.7
46866.7 55816.7
46933.3 55550
46900 55400
47050 55183.3
47166.7 55166.7
47150 55133.3
47183.3 55050
47483.3 55116.7
47650 54933.3
47533.3 54966.7
47366.7 54916.7
47266.7 54916.7
47283.3 54816.7
47383.3 54783.3
47683.3 54716.7
47883.3 54250
47833.3 54166.7
47766.7 54216.7
47700 54233.3
47566.7 54233.3
47433.3 54466.7
47400 54516.7
47400 54333.3
47383.3 54166.7
47483.3 54200
47533.3 54100
47650 54150
47666.7 54083.3
47650 53966.7
47433.3 53800
47283.3 53883.3
47316.7 53916.7
47300 54000
47233.3 53966.7
47183.3 54050
47133.3 54066.7
47100 54066.7
46916.7 54183.3
46800 54066.7
46883.3 53966.7
46633.3 53600
46616.7 53533.3
46733.3 53366.7
46716.7 53266.7
46666.7 53083.3
46933.3 52966.7
46966.7 52966.7
47016.7 52916.7
47083.3 52950
46916.7 53583.3
46866.7 53616.7
46800 53650
46966.7 53700
47016.7 53616.7
47116.7 53516.7
47133.3 53500
47216.7 53566.7
47416.7 53533.3
47550 53550
47583.3 53550
47633.3 53500
47616.7 53300
47583.3 53300
47533.3 53300
47516.7 53216.7
47450 53233.3
47433.3 53216.7
47433.3 53166.7
47383.3 53133.3
47466.7 53083.3
47500 53016.7
47516.7 52966.7
47533.3 52933.3
47516.7 52783.3
47333.3 52833.3
47250 52850
47216.7 52850
47283.3 52833.3
47450 52716.7
47550 52666.7
47633.3 52683.3
47650 52733.3
47716.7 52716.7
47766.7 52766.7
47716.7 52833.3
47633.3 52850
47650 52933.3
47650 53216.7
47683.3 53250
47733.3 53250
47766.7 53216.7
47750 53200
47783.3 53166.7
47800 53166.7
47900 53083.3
48000 53000
48033.3 52983.3
48066.7 52933.3
48166.7 52933.3
48083.3 53016.7
48033.3 53116.7
48016.7 53266.7
47966.7 53333.3
47916.7 53366.7
47866.7 53366.7
47816.7 53450
47783.3 53483.3
47716.7 53500
47516.7 53666.7
47550 53666.7
47633.3 53750
47683.3 53883.3
47866.7 53933.3
47850 53983.3
48016.7 54016.7
48083.3 53916.7
48133.3 53916.7
48150 53966.7
48183.3 53983.3
48233.3 53966.7
48266.7 54166.7
48350 54166.7
48500 54216.7
48433.3 54016.7
48416.7 53883.3
48366.7 53866.7
48433.3 53800
48400 53633.3
48416.7 53600
48166.7 53716.7
48100 53750
48050 53766.7
48050 53633.3
48133.3 53583.3
48183.3 53533.3
48283.3 53466.7
48366.7 53383.3
48400 53350
48483.3 53100
48516.7 53083.3
48616.7 53033.3
48633.3 53100
48566.7 53100
48583.3 53200
48550 53333.3
48600 53400
48550 53483.3
48500 53500
48666.7 53650
48650 53766.7
48700 53800
48666.7 54050
48683.3 54116.7
48850 54016.7
48850 53983.3
48950 53916.7
49033.3 53866.7
48850 53683.3
48983.3 53700
49050 53583.3
49100 53583.3
49116.7 53616.7
49150 53583.3
49183.3 53533.3
49233.3 53516.7
49283.3 53616.7
49433.3 53950
49450 54050
49683.3 54050
49733.3 54166.7
49700 54283.3
49650 54383.3
49600 54300
49566.7 54250
49600 54166.7
49366.7 54266.7
49416.7 54366.7
49350 54516.7
49266.7 54500
48783.3 54216.7
48900 54433.3
48950 54550
49000 54883.3
49283.3 54933.3
49266.7 54833.3
49333.3 54733.3
49433.3 54666.7
49516.7 54533.3
49616.7 54583.3
49650 54750
49566.7 54850
49483.3 54833.3
49500 55250
49333.3 55083.3
49266.7 55066.7
49233.3 55066.7
49116.7 55083.3
49083.3 55266.7
49150 55366.7
49016.7 55516.7
48933.3 55650
48950 55666.7
49316.7 55400
49366.7 55333.3
49483.3 55283.3
49500 55400
49500 55716.7
49600 55683.3
49633.3 55800
49533.3 55833.3
49600 55966.7
49700 56150
49616.7 56183.3
49583.3 56183.3
49483.3 56100
49416.7 56066.7
48966.7 56033.3
49016.7 56316.7
48850 56466.7
48816.7 56533.3
48816.7 56866.7
49166.7 57116.7
49016.7 57616.7
49083.3 57550
49183.3 57433.3
49533.3 56866.7
49583.3 56833.3
49766.7 56916.7
49866.7 56816.7
49783.3 56633.3
49850 56433.3
49933.3 56400
49916.7 56183.3
49750 56033.3
49683.3 55983.3
49783.3 55866.7
49866.7 55666.7
49883.3 55633.3
49916.7 55566.7
49966.7 55583.3
50000 55866.7
50133.3 56100
50200 55733.3
50716.7 55600
50900 55900
51033.3 55833.3
51083.3 55783.3
51166.7 55700
51300 55616.7
51383.3 55600
51433.3 55516.7
51516.7 55483.3
51600 55533.3
51600 55633.3
51550 55733.3
51600 55866.7
51633.3 55900
51516.7 56133.3
51733.3 56416.7
52533.3 56300
52300 55833.3
52233.3 55833.3
52016.7 55833.3
52216.7 55633.3
52266.7 55583.3
52350 55683.3
52366.7 55650
52450 55666.7
52450 55683.3
52550 55733.3
52600 55766.7
52550 55783.3
52583.3 55883.3
52683.3 55866.7
52733.3 55833.3
52900 55850
52966.7 55800
53016.7 55833.3
53233.3 55716.7
53266.7 55733.3
53300 55950
53400 55783.3
53466.7 55766.7
53500 55783.3
53483.3 55900
53733.3 56800
53866.7 56900
53866.7 57000
53800 57016.7
53700 57016.7
53650 57050
53816.7 57133.3
53616.7 57433.3
54133.3 57416.7
54450 57216.7
54466.7 57250
54566.7 57266.7
54216.7 58133.3
54166.7 58433.3
55083.3 59183.3
55183.3 59216.7
55066.7 59600
55450 60216.7
53533.3 60150
53300 60300
53333.3 60416.7
50216.7 62083.3
49133.3 62533.3
49216.7 63050
49266.7 63216.7
50250 63583.3
50300 64016.7
50266.7 64150
50283.3 64333.3
50316.7 64500
50266.7 64766.7
50266.7 64916.7
50283.3 65200
50283.3 65583.3
49883.3 64483.3
49816.7 64350
49716.7 64066.7
49616.7 63800
48866.7 64200
48933.3 64300
48766.7 64383.3
48650 64350
48616.7 64266.7
48633.3 64183.3
48433.3 64333.3
48383.3 64500
48350 64616.7
48333.3 64666.7
48750 64583.3
48833.3 64600
48883.3 64550
48833.3 64483.3
48816.7 64450
48983.3 64383.3
49050 64483.3
49133.3 64750
49183.3 64883.3
49166.7 64916.7
49216.7 65133.3
49233.3 65316.7
48966.7 65516.7
49250 65566.7
49216.7 65750
49216.7 65916.7
49200 66166.7
49116.7 66483.3
49083.3 66683.3
49666.7 67166.7
49783.3 67166.7
50016.7 66866.7
50183.3 66633.3
50200 66383.3
50183.3 66100
51800 68166.7
52916.7 66866.7
54800 66816.7
54816.7 66883.3
58533.3 65883.3
56550 61683.3
55850 60866.7
57466.7 61833.3
58200 62633.3
58866.7 63250
59066.7 63883.3
60416.7 64816.7
62966.7 64500
66133.3 65750
66266.7 67150
67950 64916.7
67550 64033.3
67533.3 63750
66666.7 61366.7
82483.3 62250
81716.7 64716.7
70450 68566.7
68616.7 71133.3
66566.7 71300
64033.3 72650
61600 71950
62850 69883.3
63733.3 68500
63716.7 68450
61033.3 69616.7
60783.3 69833.3
60016.7 70033.3
58766.7 69116.7
58100 68400
58083.3 67683.3
56883.3 68983.3
53200 70916.7
51883.3 74283.3
50416.7 73866.7
49866.7 74350
49700 74583.3
49566.7 74583.3
49833.3 74833.3
49783.3 74866.7
49500 76083.3
49650 76483.3
49750 77633.3
51483.3 78766.7
51316.7 76900
54016.7 76533.3
53783.3 77616.7
53000 78816.7
52600 78716.7
52233.3 78516.7
51966.7 79316.7
53833.3 79016.7
54400 79450
55266.7 77783.3
56200 78866.7
56533.3 79233.3
58450 78150
60033.3 77283.3
60733.3 78483.3
62416.7 77900
63116.7 77933.3
62533.3 77383.3
62200 75633.3
64233.3 76550
65133.3 77633.3
68766.7 81200
69400 81800
64133.3 83166.7
66516.7 86233.3
66533.3 86716.7
68533.3 89816.7
70950 84833.3
71333.3 84950
73033.3 85166.7
74516.7 82400
72700 78000
76200 81016.7
76416.7 82950
80216.7 86183.3
74683.3 94900
72016.7 94250
68633.3 95916.7
69533.3 93533.3
65933.3 90816.7
63333.3 90700
62816.7 92083.3
62183.3 92600
61116.7 94050
59916.7 94816.7
64316.7 96016.7
61933.3 96650
59416.7 97750
56783.3 98933.3
55800 98850
55750 97866.7
55583.3 97150
55316.7 97700
54916.7 98633.3
54833.3 98250
54616.7 97783.3
53966.7 97833.3
53700 97883.3
53166.7 99283.3
51950 99600
51650 99916.7
52016.7 100150
52200 100167
51783.3 100533
52083.3 100800
52083.3 101050
52383.3 101100
52533.3 101067
52816.7 101433
52683.3 101100
52583.3 101050
52616.7 100733
53700 100300
54783.3 99783.3
55816.7 100383
56233.3 100567
56850 101050
57883.3 101667
58050 103550
59383.3 101333
61133.3 100883
67783.3 102367
68033.3 103433
78783.3 103533
69116.7 105033
66833.3 108033
62700 109133
59266.7 105833
59316.7 107183
59450 108483
59550 108500
59566.7 108617
59616.7 109217
60883.3 111083
62400 110733
64483.3 113167
64183.3 114183
66050 117883
66083.3 118033
67833.3 115083
68783.3 114783
69200 114533
70733.3 117750
71616.7 117950
76233.3 119333
71983.3 125200
70166.7 124667
69850 124433
69383.3 123983
67033.3 126117
65233.3 127083
65283.3 126850
64900 125583
65183.3 123417
63266.7 123600
61850 121333
60433.3 121250
61516.7 120633
61300 118667
60933.3 117417
59033.3 117683
58516.7 117133
58400 116033
58400 116000
58383.3 115117
58366.7 114850
58400 114750
60833.3 114467
60883.3 115033
60850 115700
60550 116133
61366.7 117650
63133.3 117267
62833.3 116050
62783.3 116033
62450 114350
62983.3 113200
62616.7 113467
61166.7 113683
61383.3 112750
61116.7 112583
60100 112233
60033.3 112133
60016.7 112100
60000 111883
59866.7 111600
58716.7 111150
58450 111500
57383.3 111633
57183.3 111617
56733.3 111383
56700 111317
55799.7 112639
55250 113200
55091.7 112888
54820.6 112879
54733.3 112931
54748.1 112804
54864.2 112802
54820.6 112686
54762.5 112688
54754.4 112602
54799.2 112573
54819.4 112548
54879.7 112522
55081.9 112497
55141.1 112494
55201.4 112466
55037.8 112280
54848.6 112344
54679.2 112215
54698.1 112147
54771.9 111965
54759.7 111912
54887.2 111887
54885.8 111791
54995 111736
55175.6 111623
55534.7 111197
55755.8 111041
55846.1 110907
55632.5 111083
54639.4 111346
54487.2 111492
54385.6 111352
54298.6 111453
54152.8 111430
54211.9 111366
54240.6 111256
54251.1 111151
54269.4 111029
54533.3 110983
54443.6 110912
54229.7 110863
54182.2 110903
54141.1 110754
54240.6 110804
54267.8 110751
54284.2 110649
54313.1 110604
54395.6 110654
54443.9 110762
54428.9 110635
54501.1 110558
54370 110271
54416.7 110267
54416.7 110215
54465 110183
54355 110080
54361.9 110206
54203.6 110307
54332.2 110477
54211.7 110603
54124.7 110591
53766.7 110517
53583.3 110717
53883.3 110667
53900 110900
54181.4 111028
54181.4 111151
54130.3 111152
54153.3 111276
53983.3 111283
54069.2 111436
54129.7 111568
53783.3 111683
53716.7 111750
54036.9 111860
54116.1 111919
54141.9 111728
54296.9 111804
54356.7 111714
54356.7 111577
54468.9 111618
54509.2 111618
54580.6 111732
54472.8 111774
54595.8 111921
54445.3 112098
54653.6 112363
54631.7 112512
54595.3 112702
54590.8 112809
54503.6 112901
54426.1 112924
54329.4 112953
54427.5 112955
54716.7 113267
54583.3 113317
54466.7 113383
54300 113483
54066.7 113650
53950 113633
53800 113650
53750 113533
53633.3 113633
53550 113500
53566.7 113400
53666.7 113483
53716.7 113483
53833.3 113417
53716.7 113200
53716.7 113083
54033.3 113117
54150 113117
54233.3 113017
54181.4 112927
54059.4 112945
54093.1 112787
54181.7 112801
54238.6 112777
54180.8 112627
54093.3 112619
54036.7 112555
54113.1 112474
54143.9 112276
54143.1 112151
54006.9 112333
54004.7 112405
53883.3 112333
53833.3 112117
53500 112050
53600 112333
53750 112433
53700 112633
54007.2 112679
53750 112783
53800 112917
53550 113133
53583.3 113167
53516.7 113317
53433.3 113333
53350 113250
53200 113050
53466.7 112950
53366.7 112667
53166.7 112617
53216.7 112567
53233.3 112233
52866.7 112250
52666.7 112200
52783.3 112450
52583.3 112567
52450 112567
52333.3 112683
52266.7 112733
52133.3 112750
52033.3 112750
52050 112467
52050 112350
52216.7 112417
52300 112350
52583.3 112067
52783.3 111850
53083.3 111783
53466.7 111867
53416.7 111683
53666.7 111233
53333.3 111167
53350 110850
53183.3 110783
52833.3 110867
52450 110833
52750 110450
53033.3 110333
53333.3 110333
53516.7 110333
53716.7 110000
53433.3 109700
53583.3 109617
53533.3 109450
53083.3 109300
53383.3 108967
53633.3 109200
54025.3 109161
54035.6 109475
54182.5 109776
54340.3 109777
54355.6 109652
54399.7 109226
54347.5 109227
54296.9 109227
54326.4 109100
54122.2 109026
54006.4 108907
54150.6 108810
54035.3 108733
54180.3 108628
54355.3 108628
55097.2 108343
55098.1 108323
55167.5 108153
55148.6 108127
55150 107617
55433.3 107900
55854.2 108484
55882.2 108952
55927.5 108939
55988.1 109096
56483.3 109633
56483.3 109433
56983.3 107283
57366.7 106833
55783.3 106217
54666.7 107117
54266.7 107783
54216.4 108052
54078.3 108253
54129.7 108435
53450 108700
53183.3 108767
53016.7 108950
52750 109017
52866.7 109267
52616.7 109500
52500 109700
52650 109667
52833.3 109633
53116.7 109617
53283.3 110000
53116.7 109967
52933.3 110083
52683.3 110133
52350 110267
52350 110117
52400 109833
52333.3 109950
52150 110083
51916.7 110300
51966.7 110567
52016.7 110800
51700 110800
51666.7 110667
51416.7 110800
51383.3 110567
51350 110333
51683.3 110250
51866.7 110017
51883.3 109950
51666.7 109983
51433.3 109883
51366.7 109983
51150 110200
50883.3 110267
50816.7 110467
50800 110683
50850 110950
51533.3 111200
51783.3 111083
52016.7 111117
52083.3 111450
52633.3 111217
52683.3 111300
52916.7 111233
52733.3 111550
52516.7 111917
52433.3 111783
52150 111733
52216.7 111900
52283.3 112150
51966.7 112150
51866.7 111983
51766.7 112000
51633.3 111917
51850 111617
51583.3 111517
51500 111683
51416.7 111683
51283.3 111667
51100 111583
50900 111550
50750 111183
50733.3 111300
50450 111650
50700 111683
50733.3 111900
50566.7 111900
50583.3 112050
50766.7 112083
51133.3 112083
50950 112183
50783.3 112467
51033.3 112683
50816.7 112667
50633.3 112700
50350 112633
50166.7 112417
50066.7 112250
50266.7 112033
50066.7 112100
49783.3 112150
49766.7 112450
49966.7 112550
49733.3 112617
49700 112833
49800 113117
49883.3 113050
49983.3 113083
50216.7 113150
50400 113250
50566.7 112883
50716.7 112983
50866.7 113050
51150 113333
51116.7 112983
51300 112950
51466.7 112967
51466.7 112700
51416.7 112633
51333.3 112483
51283.3 112317
51666.7 112233
51583.3 112533
51566.7 112750
51666.7 112767
51850 112850
51833.3 113233
51700 113267
51500 113333
51500 113500
51650 113550
51800 113600
51866.7 113600
52133.3 113867
52033.3 113950
51916.7 114033
51783.3 114100
51666.7 114133
51433.3 114033
51533.3 114100
51816.7 114367
52300 114283
52300 114083
52466.7 114050
52266.7 113800
52383.3 113800
52466.7 113733
52333.3 113533
52483.3 113450
52200 113233
52116.7 113200
52400 113183
52583.3 112967
52766.7 112967
53016.7 112817
53000 113050
52966.7 113383
52833.3 113450
52683.3 113567
53083.3 113467
53183.3 113517
53266.7 113533
53333.3 113533
53250 113783
53366.7 113733
53533.3 113917
53533.3 114000
53700 114100
53700 114183
53516.7 114333
53816.7 114667
53566.7 114717
53516.7 114967
53216.7 114983
53116.7 114483
53200 114183
52966.7 114433
52850 114367
52750 114283
52633.3 114217
52383.3 114600
52366.7 114917
52083.3 114750
51700 114633
51550 114467
51466.7 114383
51200 114450
51066.7 114550
51166.7 114850
51100 115067
51100 115350
51166.7 115567
50816.7 116283
50900 116367
51066.7 116650
51216.7 116617
51400 116483
51450 116300
51433.3 116183
51266.7 115917
52366.7 115067
52416.7 115283
52466.7 115783
52466.7 116083
53033.3 116683
53066.7 116783
53183.3 117017
53166.7 117100
52933.3 117283
53033.3 117317
53066.7 117400
53083.3 117450
53400 117583
53433.3 117533
53550 117217
53533.3 117017
53550 116767
53416.7 116683
53550 116633
53583.3 116417
53666.7 116167
53666.7 115983
53650 115583
53616.7 115450
53616.7 115250
54133.3 115683
54116.7 115383
54016.7 115233
53916.7 115033
53883.3 114900
54333.3 114767
54116.7 114400
54150 114233
54083.3 114233
54033.3 114133
53950 113900
54150 113867
54266.7 113867
54350 113917
54450 113983
54533.3 114083
54683.3 114150
54916.7 114167
55066.7 114033
55166.7 114033
55233.3 114267
55283.3 114783
55350 114983
55333.3 115417
55916.7 115650
55316.7 115717
55350 115767
55366.7 115933
55433.3 116483
55616.7 116833
55700 116900
55733.3 117117
56033.3 117117
55933.3 116917
56100 116833
56366.7 117067
56250 117150
56233.3 117283
56300 117333
56200 117417
56133.3 117317
55866.7 117367
55750 117333
55416.7 117317
55066.7 117283
55783.3 117533
55716.7 117617
55800 117683
55783.3 117900
56100 118083
56116.7 117900
56233.3 117967
56533.3 117883
56266.7 117817
56150 117750
56183.3 117600
56433.3 117600
56533.3 117667
56700 117650
56733.3 117517
56850 117633
56983.3 117633
57066.7 117550
57800 117867
58816.7 118750
56583.3 119500
56500 119200
56516.7 119067
56216.7 118833
56116.7 118850
55783.3 118833
55600 118767
55766.7 118717
56100 118683
56233.3 118600
56133.3 118500
56050 118517
56066.7 118400
56066.7 118250
55750 118233
55433.3 118700
55350 118783
55266.7 118800
55166.7 118800
55150 119150
55200 119450
55266.7 119500
55316.7 119567
55716.7 120133
55766.7 120233
55900 120133
56016.7 120083
56066.7 120083
56183.3 119950
56166.7 120017
56100 120117
56300 120533
56183.3 120533
56016.7 120617
56150 120667
56216.7 120683
56250 120833
56266.7 120950
56433.3 120783
56516.7 120783
56450 120917
56533.3 121000
57133.3 121300
58283.3 121717
58816.7 122533
58800 122667
59033.3 122433
61050 123367
60233.3 123483
59483.3 124017
59383.3 124867
57416.7 125617
55766.7 125950
55483.3 125983
56200 126850
56883.3 126500
57433.3 127550
57650 128200
59150 127617
59550 126483
59916.7 128500
60066.7 128700
60116.7 128800
61950 128267
61266.7 129283
59266.7 129417
59183.3 129233
58450 130033
58700 130100
58800 130100
58900 130433
60083.3 130600
61983.3 132450
60483.3 133283
59916.7 133117
59616.7 133417
59333.3 133617
59583.3 133717
59600 133817
59633.3 133850
60300 134267
60266.7 134283
60066.7 134583
60183.3 134717
60533.3 134550
61333.3 134350
61250 134617
61433.3 134633
61583.3 134917
61866.7 134933
63733.3 133650
66266.7 128633
69750 128867
69733.3 128950
69450 133067
69350 133717
68700 134117
68350 133700
67433.3 133750
66500 133067
67433.3 134867
68216.7 135000
69000 134667
69000 137367
69566.7 138900
67566.7 139800
67416.7 140983
65916.7 139617
64683.3 140983
64016.7 140833
64450 140550
64100 139433
64066.7 139450
64033.3 139433
64066.7 139417
64016.7 139100
63816.7 138667
63666.7 138617
63733.3 137650
63783.3 137300
63566.7 137450
62783.3 138283
63200 138817
63483.3 138833
63766.7 139100
63566.7 139733
63316.7 139417
63066.7 139483
62683.3 140083
62383.3 140367
61816.7 140783
61350 139000
61250 138800
61033.3 138383
61083.3 137917
60816.7 137683
60750 137500
59983.3 137117
60133.3 137017
60300 137000
