DATASET: ca4663.tsp
26133.3 51216.7
26116.7 51216.7
26123.6 51222.8
26108.1 51244.7
26067.2 51258.6
26050 51250
26050.3 51297.5
25983.6 51328.1
25951.7 51349.7
25983.3 51400
26021.7 51366.9
26078.1 51361.7
26133.3 51300
26055 51316.1
26016.7 51333.3
26000.3 51294.4
25904.2 51201.7
25966.7 51283.3
25928.3 51337.5
25857.5 51298.9
25829.7 51245.3
25847.8 51205.8
25872.5 51258.3
25937.5 51313.3
25944.7 51456.4
25857.5 51441.4
25839.2 51465.3
25772.2 51483.3
25751.1 51449.2
25683.9 51505.8
25700.8 51584.7
25708.3 51591.7
25734.7 51547.5
25779.2 51449.7
25793.3 51409.4
25758.3 51395.8
25888.1 51386.4
25871.9 51354.7
25696.1 51260.8
25650 51372.2
25686.4 51468.9
25622.5 51454.4
25645.8 51450
25610.3 51475.3
25574.7 51486.4
25566.9 51484.7
25545.8 51387.5
25549.7 51431.9
25550 51433.3
25497.5 51485.3
25416.9 51457.8
25492.2 51400.3
25469.7 51397.5
25538.9 51408.3
25531.9 51304.4
25490.6 51373.6
25483.3 51383.3
25478.1 51362.5
25440.8 51378.1
25459.2 51316.7
25510.6 51242.2
25560.3 51158.6
25585.6 51151.4
25500.8 50980.6
25533.3 50977.2
25495 50965.3
25480.6 50938.9
25400 51183.3
25433.3 51220
25368.6 51226.4
25363.6 51281.1
25377.8 51294.7
25340.6 51293.6
25326.7 51350.3
25300.8 51394.4
25256.9 51398.9
25242.8 51428.9
25214.4 51378.9
25233.3 51333.3
25210.8 51394.2
25223.3 51451.7
25243.1 51452.5
25235.6 51495.6
25266.7 51483.3
25279.2 51445.6
25291.9 51424.4
25315.3 51438.6
25337.5 51425
25400 51425
25396.9 51422.5
25416.9 51403.9
25358.9 51333.6
25374.4 51436.7
25322.5 51507.8
25325.3 51470
25286.1 51504.2
25306.9 51507.8
25286.1 51534.2
25278.3 51541.4
25283.6 51546.7
25270.8 51523.1
25281.4 51512.5
25263.6 51516.4
25290.8 51528.3
25278.3 51525.6
25270.8 51505.8
25320.6 51495.6
25341.9 51507.5
25292.5 51520.8
25283.3 51533.3
25281.1 51535
25288.1 51546.7
25253.9 51535.3
25270.6 51532.8
25275.8 51533.6
25287.5 51537.8
25286.7 51533.3
25284.7 51555.3
25277.2 51547.8
25265.8 51545.3
25252.5 51559.2
25211.4 51619.2
25253.9 51549.7
25167.8 51606.9
25150.8 51537.8
25103.3 51521.7
25100 51516.7
24996.1 51548.9
25030.8 51275.3
25010 51039.4
25067.8 51077.5
25168.9 51086.4
25158.3 51163.6
25224.2 51174.4
25266.7 50969.2
25298.6 51001.7
25311.9 51003.1
25444.4 50958.3
25419.4 50793.6
25429.7 50785.8
25313.9 50883.3
25316.7 50766.7
25214.2 50807.2
24748.3 50840
END
DATASET: uy734.tsp
31400 57783.3
31350 57983.3
31333.3 57883.3
31350 57783.3
31383.3 57966.7
31666.7 57916.7
31550 57950
31950 57883.3
32100 57816.7
32083.3 57916.7
32416.7 58150
32683.3 58133.3
32983.3 58050
32833.3 57716.7
32766.7 57883.3
32766.7 57783.3
32933.3 57650
32916.7 57733.3
32850 57683.3
32750 57750
32483.3 57750
32516.7 57750
32683.3 57633.3
32566.7 57483.3
32416.7 57383.3
32000 57166.7
32016.7 57333.3
32000 57300
31883.3 57483.3
31883.3 57333.3
31916.7 57250
31983.3 57416.7
32016.7 57466.7
31966.7 57516.7
31883.3 57516.7
32100 57416.7
32116.7 57566.7
32000 57583.3
31916.7 57716.7
32321.4 58075.6
32333.3 58133.3
32283.3 58050
32366.7 57983.3
32333.3 57933.3
32333.3 57800
32416.7 57583.3
32383.3 57500
32383.3 57600
32366.7 57850
32200 58000
31683.3 57683.3
31516.7 57533.3
31083.3 57600
30966.7 57533.3
31083.3 57516.7
31300 57200
31233.3 57116.7
31300 57150
31300 57066.7
31300 57133.3
31250 57166.7
31250 57200
31300 57100
31166.7 57000
31100 57016.7
31166.7 57083.3
31183.3 56933.3
31250 56833.3
31350 56633.3
31416.7 56683.3
31283.3 56433.3
31450 56383.3
31783.3 56250
31766.7 56250
31666.7 56166.7
31700 56100
31500 56033.3
31516.7 55966.7
31533.3 56050
31733.3 55983.3
31683.3 56133.3
31750 56066.7
31766.7 56016.7
31816.7 55916.7
31816.7 55966.7
31833.3 55983.3
31883.3 56000
31683.3 55950
31900 55883.3
31833.3 55933.3
31800 55700
31833.3 55766.7
31600 55850
31516.7 55766.7
31750 55466.7
31683.3 55433.3
31716.7 55333.3
31800 55333.3
31816.7 55500
31900 55466.7
31883.3 55433.3
32183.3 55283.3
32150 55050
32166.7 55016.7
32233.3 54983.3
32516.7 54683.3
32683.3 54633.3
32616.7 54600
32983.3 54583.3
32833.3 54766.7
33100 55133.3
32916.7 54966.7
32516.7 54533.3
32516.7 54583.3
32750 54400
32650 54450
32500 54416.7
32466.7 54316.7
32933.3 53950
33050 54066.7
33250 54333.3
32950 54216.7
32650 54250
32366.7 54183.3
32500 54016.7
32350 54133.3
32200 54066.7
31983.3 54166.7
32000 54133.3
32016.7 54200
32033.3 54183.3
32150 54200
32116.7 54066.7
31900 54150
31866.7 54200
31833.3 54166.7
32083.3 54250
32166.7 54116.7
32166.7 53750
32350 53833.3
32100 53750
32066.7 53766.7
32483.3 53716.7
32666.7 53616.7
32700 53966.7
32633.3 53900
32783.3 53833.3
32750 53733.3
32750 53483.3
32633.3 53300
32583.3 53383.3
32566.7 53416.7
32483.3 53516.7
32516.7 53483.3
33000 53633.3
33016.7 53700
33366.7 53666.7
33200 53800
33266.7 53783.3
33616.7 53716.7
33650 53800
33516.7 53783.3
33800 54000
33566.7 53850
33250 53900
33183.3 53900
33016.7 53950
33250 53916.7
33233.3 53850
33150 54150
33050 54150
33250 54016.7
33283.3 53933.3
33466.7 54200
33600 54316.7
33666.7 54200
33533.3 54433.3
33533.3 54600
33466.7 54650
33450 54533.3
33400 54683.3
33333.3 54783.3
33466.7 55116.7
33500 55216.7
33750 55283.3
33850 55166.7
33900 55150
33933.3 55266.7
33816.7 55550
33950 55850
33933.3 55683.3
34000 55666.7
34033.3 55650
34333.3 55650
34350 55766.7
34483.3 55633.3
34483.3 55650
34233.3 55733.3
34300 55966.7
34250 55933.3
34366.7 55783.3
34583.3 55833.3
34650 55866.7
34766.7 55750
34566.7 55700
34450 55783.3
34550 55883.3
34646.9 56062.8
34715.3 56073.3
34600 56133.3
34666.7 56000
34633.3 55966.7
34700 55900
34716.7 55950
34762.5 56020.6
34733.6 56036.7
34781.1 56053.3
34813.1 56044.7
34877.2 56029.7
34883.3 56150
34883.3 56200
34900 56183.3
34875 56258.9
34883.3 56233.3
34833.3 56216.7
34883.3 56216.7
34905.3 56194.4
34922.8 56159.7
34908.3 56208.3
34883.3 56183.3
34900 56150
34860.3 56052.2
34850 56083.3
34870.6 56133.6
34900 56133.3
34866.7 56166.7
34858.1 56170.8
34909.7 56152.2
34833.3 56116.7
34800 56233.3
34800 56216.7
34900 56100
34828.6 56139.4
34850 56216.7
34850 56233.3
34764.2 56213.9
34761.7 56223.6
34790.3 56350
34905 56168.3
34816.7 56100
34803.1 56085.8
34742.2 56098.3
34850 56116.7
34885.3 56060.6
34816.7 56183.3
34833.3 56233.3
34801.7 56334.2
34763.3 56385.3
34650 56600
34650 56750
34382.8 56541.7
34400 56533.3
34419.7 56422.5
34200 56216.7
34189.2 56339.4
34283.3 56216.7
34095.6 56214.2
34050 56200
34066.7 56383.3
34133.3 56400
34066.7 56300
34366.7 56400
34290.6 56388.9
34383.3 56283.3
34400 56333.3
34416.7 56466.7
34383.3 56383.3
34533.3 56316.7
34533.3 56300
34450 56250
34522.8 56277.8
34450 56283.3
34449.7 56079.2
34433.3 55983.3
34497.5 56037.2
34450 56166.7
34589.4 56252.8
34665 56219.4
34698.3 56217.5
34726.4 56220
34633.3 56333.3
34521.9 56393.6
34500 56383.3
34453.3 56390.6
34411.7 56402.2
34442.2 56443.6
34605 56356.4
34166.7 56683.3
33950 56750
33883.3 56450
33483.3 56150
33250 56016.7
33183.3 55700
33016.7 55050
33000 55133.3
33266.7 55100
33383.3 55083.3
33266.7 55116.7
33483.3 55150
33466.7 55200
33600 55333.3
33866.7 55550
34183.3 55733.3
34050 55883.3
33933.3 56250
33733.3 56333.3
33833.3 56300
33600 56350
33750 56466.7
33850 56883.3
33550 56900
33533.3 56933.3
33533.3 56900
33500 56866.7
33333.3 56933.3
33233.3 57133.3
33250 57333.3
33133.3 57150
33183.3 57466.7
32800 57050
32533.3 57133.3
32350 57200
32250 57300
32566.7 57366.7
32716.7 57466.7
33083.3 57433.3
33166.7 57583.3
33100 57633.3
33100 57733.3
33383.3 57550
33450 57733.3
33516.7 57833.3
33333.3 57950
33600 57983.3
33716.7 58083.3
33716.7 58266.7
33616.7 58283.3
33583.3 58083.3
33400 58316.7
33132.5 58295.6
33255.8 58019.2
33544.2 58197.2
33766.7 58350
33883.3 58416.7
33800 58250
33983.3 58150
33989.2 58285.6
33966.7 58283.3
33983.3 58250
33933.3 58166.7
34033.3 57833.3
33983.3 57900
33733.3 57833.3
33916.7 57783.3
34033.3 58133.3
34153.1 58176.7
33950 58233.3
34000 58250
34100 58000
34152.2 58012.5
34183.3 57933.3
34400 57883.3
34433.3 57883.3
34433.3 57716.7
34333.3 57716.7
34416.7 57733.3
34466.7 57850
34466.7 57716.7
34450 57600
34366.7 57566.7
34300 57733.3
34350 57850
34200 57866.7
34200 57783.3
33950 57900
33933.3 57466.7
33866.7 57616.7
33850 57683.3
33883.3 57666.7
34066.7 57716.7
34016.7 57650
33750 57616.7
33583.3 57583.3
33616.7 57633.3
33650 57533.3
33683.3 57566.7
33583.3 57300
33538.9 56888.6
33416.7 57066.7
33600 57133.3
33850 57016.7
33866.7 57000
34200 56983.3
34150 56950
34250 56683.3
34351.7 56398.3
34583.9 56699.4
34350 56650
34316.7 56800
34337.5 56713.6
34319.2 56805.3
34233.3 56866.7
34400 57166.7
34333.3 57233.3
34316.7 57216.7
34083.3 57383.3
33883.3 57383.3
33750 57483.3
33816.7 57550
33866.7 57516.7
33883.3 57400
33966.7 57100
34200 57100
34316.7 57000
34216.7 57000
34316.7 57350
34266.7 57450
34066.7 57350
34400 57666.7
34283.3 57616.7
34350 57433.3
34433.3 57416.7
34400 57333.3
34300 57233.3
34350 57300
34416.7 57283.3
34366.7 57066.7
34366.7 57050
34283.3 56916.7
34383.3 56766.7
34483.3 56850
34650 56716.7
34633.3 56619.2
34683.3 56733.3
34519.7 56798.9
33900 56833.3
33500 56750
33216.7 56683.3
33016.7 56483.3
32866.7 56466.7
32816.7 56516.7
32616.7 56483.3
32800 56416.7
32883.3 56800
32933.3 57116.7
33033.3 57000
33200 56783.3
33050 56483.3
33383.3 56416.7
33516.7 56400
33483.3 56483.3
33413.1 56500.6
33333.3 56466.7
33366.7 56483.3
33300 56350
33083.3 56183.3
33083.3 55966.7
32900 56133.3
32900 56083.3
32833.3 56183.3
32833.3 56433.3
32633.3 56350
32250 56516.7
32233.3 56500
32433.3 56350
32416.7 56333.3
32483.3 56350
32416.7 56166.7
32383.3 56683.3
32400 56716.7
32350 56550
32400 56900
32566.7 56883.3
32633.3 56750
32683.3 56883.3
32083.3 56866.7
32333.3 57050
32066.7 56350
32466.7 56166.7
32500 56033.3
32450 56033.3
32216.7 56016.7
32333.3 55966.7
32350 55833.3
32333.3 55883.3
32266.7 55900
31916.7 55933.3
31883.3 55966.7
31916.7 56016.7
31850 56000
31800 56133.3
32150 56116.7
32183.3 56066.7
32166.7 55950
32083.3 55650
32216.7 55600
32600 55583.3
32666.7 55450
32833.3 55483.3
32883.3 55516.7
32966.7 55400
32900 55233.3
32883.3 55416.7
32766.7 55433.3
32633.3 55116.7
32366.7 54766.7
32383.3 54666.7
32533.3 54566.7
32383.3 54350
32933.3 54266.7
33216.7 54383.3
33233.3 54383.3
33266.7 54416.7
33116.7 54833.3
33116.7 54816.7
33133.3 54933.3
33166.7 54966.7
33200 54750
33683.3 54650
33466.7 54666.7
33516.7 54916.7
33733.3 54750
33716.7 54533.3
33883.3 54716.7
34050 54783.3
34166.7 54666.7
34066.7 54500
34033.3 54283.3
34066.7 53933.3
33983.3 53983.3
34266.7 53933.3
34366.7 54066.7
34200 53933.3
34166.7 53850
34166.7 53833.3
33683.3 53550
33683.3 53450
33883.3 53500
34183.3 53783.3
34116.7 53950
34366.7 53833.3
34366.7 53766.7
34400 53783.3
34666.7 54166.7
34483.3 54333.3
34266.7 54316.7
34200 54750
34600 54550
34866.7 54866.7
34966.7 54950
34800 54916.7
34900 54950
34716.7 55533.3
34800 55366.7
34716.7 55416.7
34633.3 55616.7
34750 55683.3
34733.3 55716.7
34683.3 55683.3
34600 55483.3
34516.7 55250
34283.3 54983.3
34366.7 55166.7
34283.3 55233.3
34370 55225
34650 55233.3
34733.3 55266.7
34900 55283.3
34800 55233.3
34750 55333.3
34666.7 55266.7
34500 55583.3
34366.7 55516.7
34333.3 55450
33483.3 55566.7
33350 55616.7
33466.7 55616.7
33350 55633.3
33550 55666.7
33416.7 55633.3
32933.3 55516.7
33116.7 55983.3
33000 55783.3
33066.7 55850
32716.7 55600
32750 55650
32766.7 55633.3
32800 55800
32783.3 55900
32866.7 55916.7
32616.7 55833.3
32533.3 55500
32466.7 55233.3
32300 55333.3
32183.3 55033.3
32150 54883.3
31766.7 54800
31900 54783.3
31916.7 54733.3
31800 54716.7
32050 54866.7
32100 54866.7
32033.3 54566.7
32050 54633.3
31683.3 54650
31783.3 54333.3
31733.3 54416.7
31566.7 54550
31500 54716.7
31783.3 54750
31816.7 54666.7
32266.7 54916.7
32150 54950
32383.3 55066.7
32450 55033.3
32400 55350
32250 55750
32233.3 55733.3
32033.3 55783.3
31983.3 55683.3
32033.3 55666.7
32000 55483.3
32050 55383.3
31900 55133.3
32016.7 55066.7
31966.7 55050
31816.7 55183.3
31816.7 55216.7
31783.3 55150
31750 55016.7
31633.3 55000
31483.3 54833.3
31433.3 55233.3
31500 55166.7
31416.7 54916.7
31683.3 54766.7
31516.7 54966.7
31316.7 55200
31350 55383.3
31450 55416.7
31466.7 55166.7
31366.7 55083.3
31250 55333.3
31233.3 55633.3
31533.3 55583.3
31550 55550
31583.3 55466.7
31533.3 55833.3
31383.3 55866.7
31300 56016.7
31300 55866.7
31366.7 55666.7
31100 55666.7
31216.7 55666.7
31200 55750
30900 55516.7
30933.3 55483.3
30933.3 55550
30966.7 55550
30633.3 56166.7
31000 56250
30866.7 56366.7
31083.3 56016.7
31100 55983.3
31000 55683.3
31166.7 55750
31233.3 55883.3
31250 55950
31366.7 55850
31183.3 56283.3
31216.7 56316.7
31083.3 56516.7
31033.3 56600
31033.3 56883.3
31200 57233.3
31083.3 57016.7
30400 56783.3
30316.7 56816.7
30250 56950
30250 56850
30300 56966.7
30166.7 57100
30250 57583.3
30133.3 57633.3
30233.3 57583.3
30433.3 57433.3
30600 57683.3
30733.3 57316.7
30683.3 57033.3
30566.7 56883.3
30733.3 56733.3
30750 56750
30616.7 56900
30500 56666.7
30466.7 56550
30400 56466.7
30500 56450
30483.3 56516.7
30716.7 56600
30916.7 56300
30833.3 56750
30950 56650
31016.7 56566.7
31116.7 56466.7
31400 56366.7
31666.7 56633.3
31600 56750
31616.7 56816.7
31650 56833.3
31466.7 56833.3
31633.3 56916.7
31866.7 57283.3
31833.3 57250
31500 57116.7
31516.7 57583.3
31583.3 57616.7
31300 57700
31083.3 57833.3
30683.3 57516.7
30550 57866.7
30783.3 57783.3
31350 57800
31333.3 57800
31333.3 57833.3
31400 57783.3
END
DATASET: wi29.tsp
23883.3 14533.3
22583.3 14300
23700 15933.3
23616.7 15866.7
20833.3 17100
20900 17066.7
21600 16500
21300 13016.7
21600 14966.7
21600 14150
22183.3 13133.3
22683.3 12716.7
24166.7 13250
25149.2 12365.8
26150 10550
26733.3 11683.3
27233.3 11783.3
26283.3 12766.7
27233.3 10450
27166.7 9833.33
27266.7 10383.3
27433.3 12400
27462.5 12992.2
27153.6 13203.3
27026.1 13051.9
27096.1 13415.8
26550 13850
26433.3 13433.3
26133.3 14500
23883.3 14533.3
END
DATASET: zi929.tsp
20516.4 29055.6
20450 29050
20749.2 29701.4
20800 29533.3
20927.8 29441.7
20516.7 29316.7
20533.3 29283.3
20216.7 29300
20150 29533.3
20300 28933.3
20233.3 28916.7
20016.7 29266.7
19716.7 29500
19700 29666.7
19916.7 30050
20032.8 29884.7
19911.1 29691.7
19783.3 29366.7
19783.3 29200
20000 28933.3
20016.7 28850
20083.3 28783.3
20131.1 28603.1
20145.8 28594.7
20150 28616.7
20140.3 28564.4
20098.9 28558.9
20101.9 28578.1
20127.8 28578.6
20128.9 28570
20103.3 28621.9
20100.6 28652.8
20106.4 28652.8
20080 28658.3
20096.1 28622.8
20100 28638.3
20106.4 28605.8
20113.6 28604.7
20116.4 28615.3
20161.4 28610
20170.8 28618.1
20199.4 28631.9
20158.3 28601.1
20149.4 28595.3
20172.2 28578.6
20155.6 28553.9
20167.5 28556.4
20185.6 28559.2
20191.7 28568.3
20184.4 28586.1
20214.2 28558.3
20416.7 28600
20222.2 28583.6
20194.4 28581.7
20218.6 28589.2
20199.2 28600
20205 28595
20220 28578.6
20214.7 28595.3
20229.4 28611.1
20206.9 28609.7
20179.4 28609.7
20237.2 28746.1
20133.9 28650.6
20142.2 28622.8
20143.3 28616.1
20123.1 28609.7
20111.1 28596.9
20119.4 28589.4
20107.5 28591.9
20119.4 28583.9
20104.2 28517.5
20136.7 28456.9
20137.5 28485.8
20075.8 28406.7
20146.9 28492.2
20144.4 28473.3
20103.3 28475
20100 28500
20108.3 28498.9
20136.9 28505.8
20154.7 28525.3
20185.3 28495
20178.9 28534.2
20197.5 28531.9
20201.9 28577.2
20198.1 28558.6
20200 28550
20221.7 28573.9
20206.4 28581.9
20185 28601.1
20240 28641.9
20198.9 28620
20187.2 28667.8
20212.2 28681.7
20214.4 28652.5
20228.6 28618.3
20193.1 28636.1
20190 28620.6
20183.3 28633.3
20163.9 28652.5
20173.1 28630.3
20128.3 28631.1
20101.4 28645.3
20113.9 28685.6
20097.8 28680.8
20095 28612.8
20083.3 28590.6
20075 28585.3
20093.1 28553.9
20085 28551.9
20100.3 28596.4
20092.8 28574.4
20100 28550
20081.1 28568.9
20120.3 28511.1
20122.5 28495.6
20131.7 28494.7
20077.8 28429.4
20159.2 28560
20142.5 28531.7
20172.8 28542.8
20171.7 28571.4
20150 28583.3
20141.1 28600
20141.9 28575.3
20131.7 28591.1
20103.3 28606.7
20093.6 28597.8
20098.6 28611.7
20123.1 28602.8
20100.8 28610.3
20093.3 28586.1
20090.6 28582.2
20125.3 28543.9
20121.7 28528.6
20113.9 28527.8
20136.1 28517.2
20149.2 28529.4
20162.5 28538.9
20152.5 28536.7
20138.1 28552.5
20160.6 28508.1
20201.7 28534.4
20185 28516.9
20164.2 28525
20148.3 28521.1
20145 28540.8
20136.1 28532.5
20162.8 28568.6
20152.5 28584.7
20135.6 28568.9
20147.2 28564.4
20200.8 28567.5
20187.8 28593.9
20217.5 28615.6
20228.1 28659.4
20227.8 28638.1
20228.1 28629.4
20215.8 28664.7
20168.3 28671.4
20185.8 28735.6
20233.6 28719.7
20233.6 28746.7
20222.2 28711.1
20224.4 28702.5
20174.7 28662.8
20180.8 28649.2
20165.3 28679.4
20149.2 28737.2
20204.2 28714.7
20208.6 28721.4
20400 28900
20366.7 28983.3
20600 28383.3
20616.7 28400
20416.7 28483.3
20366.7 28333.3
20383.3 28216.7
20225.6 28278.9
19866.7 28266.7
19766.7 28766.7
19800 28750
19716.7 28800
19683.3 28850
19433.3 28950
19366.7 29566.7
19383.3 29600
19466.7 29750
19500 29750
19466.7 29766.7
19450 29816.7
19283.3 29616.7
19233.3 29250
18983.3 29300
19016.7 29733.3
19150 29800
19200 29816.7
19533.3 29933.3
19366.7 30016.7
19333.3 30183.3
19666.7 30000
20116.7 30366.7
20050 30483.3
20050 30800
20083.3 30833.3
20177.8 30836.1
20083.3 30816.7
20050 31266.7
19966.7 31433.3
20016.7 31466.7
20083.3 31616.7
19936.1 31636.1
19716.7 31833.3
19333.3 31433.3
19650 31166.7
19466.7 31216.7
19083.3 31166.7
18900 31283.3
19000 31033.3
19016.7 30900
19283.3 30533.3
19483.3 30783.3
19433.3 30833.3
19583.3 30750
19633.3 30833.3
19894.4 30758.3
19733.3 30666.7
20083.3 30533.3
20016.7 30516.7
20316.7 30516.7
20566.7 30400
20550 30533.3
20433.3 30733.3
20613.9 31113.9
20899.4 30786.1
20800 30800
20266.7 30916.7
20166.7 31083.3
20183.3 31333.3
20400 31450
20350 31450
20216.7 31416.7
20550 31316.7
20602.8 31397.2
20950 31366.7
21050 31666.7
20966.7 31733.3
21016.7 31533.3
20698.6 31625
20419.4 31963.9
20466.7 31866.7
21433.3 32033.3
21633.3 32100
20800 32233.3
20666.7 32266.7
20416.7 32100
20383.3 32250
20550 32400
20433.3 32483.3
20366.7 32400
19966.7 32333.3
20200 32616.7
20333.3 32500
20366.7 32600
20300 32616.7
20316.7 32650
20316.7 32733.3
20166.7 32783.3
19800 32866.7
19550 32783.3
19600 32800
19766.7 32416.7
19650 32466.7
19516.7 32550
19550 32666.7
19000 32583.3
19166.7 32616.7
18966.7 32666.7
18983.3 32616.7
18933.3 32583.3
18966.7 32383.3
18716.7 32166.7
18533.3 32116.7
18550 32116.7
18716.7 31983.3
19066.7 31750
18616.7 31566.7
18466.7 31516.7
18383.3 31350
18516.7 31400
18100 31166.7
17900 31250
18016.7 31100
18033.3 31100
18100 30900
18183.3 30700
18383.3 30683.3
18333.3 30600
18316.7 30583.3
18266.7 30566.7
18316.7 30600
18300 30683.3
18466.7 30700
18716.7 30816.7
18566.7 31050
18216.7 30933.3
18266.7 30866.7
17883.3 30700
17753.6 30936.7
17745.6 30931.4
17735.6 30955.3
17746.1 30921.9
17838.3 30915.8
17806.1 30925.3
17757.8 30982.8
17770 30981.4
17797.8 30965.6
17802.2 31003.3
17748.3 31026.9
17775 31031.1
17801.7 31030.8
17780 31018.6
17768.3 31053.6
17768.1 31047.5
17769.2 31030.6
17756.7 31041.9
17758.9 31010.6
17750 30992.2
17799.2 30987.5
17814.4 31024.7
17793.6 31022.5
17796.4 31030.6
17776.7 31048.6
17752.5 31051.7
17748.6 31046.1
17789.4 31009.2
17782.5 31024.2
17785 31001.9
17774.2 31006.4
17783.3 31016.7
17816.7 31016.7
17833.3 31016.7
17806.7 31014.2
17843.9 30979.2
17869.4 30987.8
17858.6 30950
17866.4 30927.2
17865.8 30905.3
17884.7 30920.8
17885.8 30991.9
17933.6 30974.4
17915.3 31005.6
17910.6 30992.2
17877.2 31002.2
17863.9 31029.7
17860 31060.8
17850.3 31083.9
17850.6 31051.4
17848.1 31015
17839.7 31070.8
17783.3 31066.7
17794.2 31009.2
17771.7 31036.9
17768.6 31043.6
17782.5 31041.7
17804.7 31044.2
17833.3 31050
17757.2 31082.2
17789.7 31048.3
17841.9 31060.6
17820.8 31078.1
17830 31075.6
17845.8 31054.7
17808.1 31081.7
17818.3 31093.3
17808.6 31099.4
17841.4 31115.6
17835.6 31110.3
17830.8 31098.9
17833.1 31133.3
17848.9 31128.9
17830.3 31122.8
17820 31145.3
17859.7 31122.8
17850 31066.7
17850 31033.3
17855.3 30967.2
17825.3 30983.1
17856.7 30993.9
17859.2 31023.1
17892.8 31071.4
17866.7 31066.7
17864.4 31056.7
17893.6 31019.7
17912.8 31011.1
17944.2 30977.5
17938.9 30958.3
17936.1 31002.5
17983.3 31066.7
17927.5 31008.6
17934.4 31010.6
17916.7 30983.3
17932.5 30929.7
17846.4 30945.6
17865.3 30941.7
17884.4 31009.2
17879.4 31016.7
17882.8 31042.2
17850.3 31070.6
17852.8 31084.7
17857.2 31095.3
17869.2 31112.5
17879.4 31124.4
17878.3 31090.8
17891.4 31116.7
18083.3 31216.7
18166.7 31233.3
18316.7 31133.3
18266.7 31100
18316.7 31200
18300 31366.7
18183.3 31400
18183.3 31550
18166.7 31683.3
18400 31766.7
18150 31850
18283.3 32050
18650 32616.7
18883.3 32683.3
18683.3 32633.3
18733.3 32800
18366.7 32666.7
18366.7 32600
18216.7 32750
17816.7 32766.7
17433.3 32983.3
17400 32933.3
17333.3 32983.3
17366.7 32983.3
17216.7 32716.7
16966.7 32866.7
16716.7 32766.7
17100 32350
17283.3 32616.7
17283.3 32466.7
17150 32383.3
17400 32216.7
17616.7 32016.7
17850 31383.3
18033.3 31316.7
18083.3 31333.3
17650 31783.3
17550 31816.7
17683.3 31566.7
17783.3 31316.7
17798.1 31141.1
17820.8 31130
17815.3 31100.3
17750.3 31096.7
17749.2 31091.7
17745 31093.3
17756.4 31093.1
17783.9 31121.7
17760.3 31136.7
17776.7 31142.8
17781.9 31152.2
17787.8 31092.5
17735.6 31129.2
17750.6 31100
17780.6 31101.9
17781.4 31113.6
17766.9 31113.3
17812.5 31123.1
17793.6 31140.3
17850 31183.3
17791.4 31118.1
17733.3 31133.3
17741.1 31136.1
17733.3 31116.7
17753.1 31121.4
17756.7 31111.9
17733.1 31048.1
17756.9 31102.5
17756.9 31074.2
17683.3 31083.3
17600 31133.3
17366.7 30950
17316.7 31033.3
17366.7 31033.3
17366.7 31100
17266.7 31050
17283.3 31066.7
17350 31066.7
17283.3 31050
17266.7 31066.7
17233.3 31000
17133.3 30900
17033.3 30850
17033.3 30866.7
16916.7 30700
17033.3 30433.3
16950 30500
16750 30233.3
16900 30150
16816.7 29683.3
16950 29300
17133.3 29200
17333.3 28933.3
17683.3 29016.7
18066.7 29850
18100 29900
17266.7 30033.3
17366.7 30200
17383.3 30400
17350 30233.3
17416.7 30166.7
17766.7 30166.7
18033.3 30150
18100 29933.3
18133.3 30150
18133.3 30133.3
18350 29916.7
18450 29450
18483.3 29416.7
18133.3 29600
18216.7 29800
18133.3 29916.7
18116.7 29850
18200 29916.7
18383.3 29866.7
18350 29883.3
18450 29816.7
18600 29833.3
18650 29783.3
18916.7 29833.3
18916.7 29816.7
19033.3 29783.3
18933.3 30050
18983.3 30100
18950 30283.3
18533.3 30533.3
18366.7 30083.3
